ID Post,User Name,Comments,Sentiments,Sentiment_Predicted
45,Ismaiil Oukali,ياودي اصلحوا الشبكة فقط ومن بعد ساهل,Negatif,Positif
46,Noé Noé,djezzy dans le coeur,Positif,Positif
46,Koléa Koléa,bravo djezzy,Positif,Positif
47,Lakhdar Abdelkrim,الف شكرا djezzy.. مزيدا من التألق والنجاح.. صح صحوركم,Positif,Positif
47,Lotfi Mk,🫶,Neutre,Positif
47,Noé Noé,djezzy,Neutre,Neutre
47,Koléa Koléa,شكرا,Positif,Positif
47,زيراري محمد الطيب,نتمنى لكم مزيدا من التقدم والتألق والرقي في المستقبل,Positif,Positif
47,Sofiane Rezeg,ان شاء الله من أحسن للأحسن,Positif,Positif
47,Kader Kader,شكرا djezzy,Positif,Positif
47,Messabihi Mohamed Anis,ربي يدوم المحبة,Positif,Positif
47,Badreddine Sadou,رمضان مبارك,Positif,Positif
47,Youssef Tronzit,صح فطورك,Neutre,Positif
47,Sofiane Rezeg,؛شكرآ جازي,Positif,Positif
47,Blondi Nette,مراهش يوجد شبكة و راها كي تجي تجي e,Negatif,Negatif
48,باىع الزهور,السلام عليكم,Neutre,Neutre
48,Sam Sam Ber,fort fort djezzy,Positif,Neutre
48,Lakhdar Abdelkrim,رمضان كريم جازي,Positif,Positif
48,Esper Enza,لم افهم لماذا سرق الفليكسي نحط رصيد منلقاش,Negatif,Negatif
48,Zaka Ria,djezzy راحلي العرض خاص ب جازي legend من الشريحة تاعي خلاص و ماعرفتش كيف نردو تقدرو تعاونوني و تفهموني كيف نردو؟,Neutre,Positif
48,Boukhari Miloud,للمرة الألف التدفق عندي في الليل صفر صلحولي الحالة,Negatif,Positif
48,Ghani Akeb,بشحال100g,Neutre,Positif
48,Labgaa Ahmad,اخر مره نشري شريحة جازي,Negatif,Positif
48,Rabah Khobizi,عروض ضعيفة من جازي لازملك عروض 1500 دج و فوق ولى ما تستفادش من المكالمات باستثناء عروض امتياز و هى الا دائمة,Negatif,Negatif
48,Anis Benyahia,أعطونا تغيير الرزمة من special ل legend,Neutre,Positif
48,Abdelkader Re,رمضان كريم,Positif,Positif
48,Abdeselam Boudkhila,عيش ايام رمضان مع djezzy,Neutre,Positif
48,May Sofiane,سعر هذه الشريحة,Neutre,Negatif
48,ايمن مريول,تحياتي الجيزي يعطيكم صحة,Positif,Positif
48,Smiley Tipaza,رمضان كريم,Positif,Positif
48,ᎯᏰᎠᎬᏞᎡᎯᎻᎷᎬᏁ ᏚᎥᏞᎬᎷ,أفضل شركة إتصالات في الجزائر,Positif,Positif
49,الناشط زيد,شبكة في تمنراست ضعيفة جدا جدا,Negatif,Negatif
49,Ŏuɱ ßặśśɱặ Mãläk,الشبكة والانترنت مقطوعين والاتصال بخدمة الزبائن كذلك الا متاحة ماذا نديرو,Negatif,Negatif
49,سامية الانيقة,تم,Neutre,Positif
49,Zahra El Bahri,العاب ممتعة,Neutre,Positif
49,شمس فراح,كيف يتم الغاء الاشتراك ؟,Neutre,Neutre
49,Sofiane Aissat,فاليستمتع الجميع بلألعاب الممتعة,Neutre,Negatif
49,AyMen HaSsaine,🫶,Neutre,Positif
50,Smail Luck,ضعف التغطية في بلدية الدحموني ولاية تيارت,Negatif,Negatif
50,Nourelddine Rabia,بالتوفيق أن شاء الله,Positif,Positif
50,マウンテ ンライト,قومو بالرد في خاص,Neutre,Negatif
50,Rou Rou,حسبي الله ونعم الوكيل صواردي تروح مجانا الكونكسيو تتقطع كل نص ثانية حسبي الله و نعم الوكيل,Negatif,Positif
50,تاج الوقار,",mobilis السلام عليكم كيف نبدل من عرض بيكس لعرض سما",Neutre,Positif
50,سامية الانيقة,تم,Neutre,Positif
50,AyMen HaSsaine,🫶,Neutre,Positif
51,Ahm ED,جميل,Positif,Positif
51,Sidahmed Stambouli,شكرا موبيليس على هذا العرض,Positif,Positif
51,Zahra El Bahri,تم,Neutre,Positif
51,Hicham Hicham,شهادة لله موبيليس تحسن ملحوط في شبكة إنترنت يجب تحسين أسعار وتكون رقم 1 في الجزائر عن تجربة,Positif,Positif
51,Raouf Raouf,راني نخلص 20 كل شهر ممكن التغيير اوالتحويل ؟؟,Neutre,Negatif
51,Rãmï Mãdrïdï,هل عرض توانتي دفع يكون فاتورة مده الا محدودة او مثل شربحه عادية نفلكسي وقت منحب.,Neutre,Positif
51,Ali Bounabi,دفع قبلي او بعدي,Neutre,Negatif
51,Djamo Laiv,غالية اخي,Negatif,Positif
51,Youssef Bld,توانتي ماذا فيها كامل عروض انترنت ؟,Neutre,Negatif
51,Bensahaila Mohammed,سقمولنا شبكة احواج نحن تخلصو .. مجانا,Negatif,Positif
51,Ãbde Ãlhadi,كم من جيجا نحصل؟,Neutre,Neutre
51,Mouloud Hamdi,الشبكة شبه منعدمة يا mobilis,Negatif,Negatif
51,دردوري جمال الدين,هل يمكن تحويل شريحة توانتي إلى سما,Neutre,Neutre
51,مُحِي الدين مرزقان,شبكة في بلدية عين ببوش ولاية ام البواقي لا وجود له,Negatif,Negatif
51,Hakou Yadel,وما فائدة العروض و الشبكة ضعيفة ؟,Negatif,Negatif
51,Yasine Raouf,reseau très faible,Negatif,Negatif
51,Rachid Ben Oussaid,ممكن التحويل من sama إلى twenty?,Neutre,Positif
51,Fethi Mohand,ثمن الشريحة لو سمحت ؟,Neutre,Negatif
51,Pincha Bilel Benseghir,شبكة ضعيف جدا,Negatif,Negatif
51,Houari Hassini,أفضل عرض شكرا موبيليس,Positif,Positif
52,Zakaria RM,ما شاء الله,Positif,Neutre
52,Boudis Youbi,تم,Neutre,Positif
52,ادريس زهاج,ياخي الكريم نحن في بلدية دار الشيوخ ولاية الجلفة نعاني من انقطاع متواصل في انترنت وشبكة الهاتف المحمول في شبكة موبليس,Negatif,Negatif
52,عبدو عبي في ان,نعم,Neutre,Positif
52,عبدو عبي في ان,جميل,Positif,Positif
52,رمضان نجاع,هل يوجد حل لي نقص انترنت,Negatif,Negatif
52,Laya Laya,ما شاء الله,Positif,Neutre
52,ఝటడ యీబదధౌ,كيفية تحويل شريحة إلى twantyi,Neutre,Positif
52,اكرم اكرم,أبعثولنا أي نهار جيغات مجانا,Neutre,Positif
52,Sofrani Nessrine,ردو علينا في خاص,Negatif,Negatif
52,Ahmed Lakhchine,هل يمكن العمل معكم كمصمم أو معلق صوتي,Neutre,Positif
52,Sami Hamrit,بلدية اولاد دراج ولاية المسيلة تعاني من حيث تدفق الانترنات هل من حلول,Negatif,Negatif
52,اخبار معذر الجزار Djezzar,هذه جديدة,Neutre,Positif
52,عبدو عبي في ان,رائع,Positif,Positif
52,Meguenni Kessiassia,انا عندي 3g كيف ارجعها 4g,Neutre,Positif
52,Brahim Boss,اريد تغيير الشريحة إلى توانتي هل هذا متوفر و كيف واذا لم يكن متوفر لماذا و نحن عملاء لا نرغب بالتغيير,Neutre,Negatif
52,عسو لة,لمذا لا يخرج رقمي في موبيليس,Neutre,Negatif
52,Åm Ēl,كيف يمكن تغير عرض سما إلى pixi,Neutre,Positif
52,نور ركوي,لماذا انترنت ديالكم ثقيلة والله كونكسيون غلبه، تعبتونا اعدلونا على وجه ربي,Negatif,Negatif
53,عبداللطيف عبد اللطيف,شكرا,Positif,Positif
53,عبداللطيف عبد اللطيف,*680,Neutre,Negatif
53,Rayan Abdou,موبليس في حي بن سعيد الجلفة التغطية ضعيفة جدا تكاد تنعدم وخاصة بجانب القطب الحضري هواري بو مدين,Negatif,Negatif
53,عبدالقادر العيد,mobilis شبكة موبيليس في بلدية المجبارة تعاني من انقطاعات وتذبذبات أين أنتم 20ألف نسمة تعاني,Negatif,Negatif
53,Ouadaa Gharmoul,الانترنات في أغلب الأوقات متذبذبة قليلة نحن نعاني,Negatif,Negatif
53,HamZa Sponsor,بلدية الدهوارة ولاية قالمة تعاني نقص في التغطية وتذبذب في الشبكة الرجاء تزويدنا ببرج إضافي,Negatif,Negatif
53,Housin Ansel,مشاء الله,Positif,Positif
53,Hadjadj Abdelhak Nano,سلام عليكم موبيليس قرية توبو بلدية القصور دائرة الحمادية ولاية برج بوعريريج نحن نعانون من شبكة لا يوجد خلاص والوكالات لي هنا فالولاية مانروحو يقولونا قريب نبرمجوكم لحد الآن مكان لا يوجد شوفولنا حل وشكرا مسبقا,Negatif,Negatif
53,بن خالدي مريم,ممكن استفسار البوس تاعي 3g نقدر نبدلها بلا ما نجي عندكم 4g,Neutre,Positif
53,Ôüm Omar Àssîf,ممكن رقم خدمة الزبائن,Neutre,Neutre
53,Bentorki Ghani,الكونيكسيو لا يوجد,Negatif,Negatif
53,Díd Ïñé,شكرا,Positif,Positif
53,مهدي باتشي,السلام عليكم mobilis ممكن إستفسار ؟,Neutre,Neutre
53,Pinaza Fossi,الانترنات في أغلب الأوقات متذبذبة قليلة نحن نعاني,Negatif,Negatif
53,شمس شمس,خدماتكم سيىئة جدا،،والشبكة ضعيفة وإدخال النغمات دون طلب من المستخدم،لسرقة امواله،،حسبنا الله ونعم الوكيل,Negatif,Negatif
53,Moh Med,اصلاح في شبكة تاعكم لا مكالمات حسن لا انترنت ياو دهورت الحالة تاعكم كل,Negatif,Negatif
53,Belgacem Boussalem,مرحبا، هل يمكن تغيير بطاقة سيم من الدفع البعدي إلى الدفع المسبق مع الاحتفاظ بنفس الرقم,Neutre,Positif
53,Titou Dadi Khouaidjia,لماذا هذه الخدمة تتفعل تلقائيا و تدي الرصيد 250 حرام عليكم تعتبر سرقة منظمة,Negatif,Negatif
53,Amâri kánari,موبيليس احسن شبكة,Positif,Positif
54,Kikou Walid,عرض جيد شكرا موبيليس,Positif,Positif
54,Mint Lamana,ليت ديتوني لكوديفوار,Neutre,Negatif
54,Abdo Mobile,شكرا موبيليس,Positif,Positif
54,Lagreb Ahmed Abd Elkarim,نحن رايحين,Neutre,Positif
54,Ãm Ar,مدونا شهر ولا شهرين مجانا يا mobilis,Neutre,Positif
54,Youcef Bourezak,بالتوفيق ان شاء الله,Positif,Positif
54,ۦۦٰ۪۫ۦٰ۪۫ۦٰ ۦۦٰ۪۫ۦٰ۪۫ۦٰ,طلقولي شبكة خفيف بجاه ربي بوسعادة راها تعاني من شبكة موبيليس,Negatif,Negatif
54,مولات العقل,موبيليس ابعتولي جيغات نكمل بيهم الشهر,Neutre,Positif
55,Abo Adem,mobilis مربوحة ان شاء الله ⁦ ⁩ ⁦ ⁩,Positif,Positif
55,ابو غفران وعلاء الدين,ديرتا حل لضعف الشبكة والانترنيت ومبعد ساهلة,Negatif,Positif
55,Sa Mir,بما انه موبيليس الممول الحصري للبطولة المحترفة على ميسموهش دوري موبيليس وتشرف على الترويج والنقل ووضع هوية بصرية للبطولة,Neutre,Positif
55,Abdelkader Abdelghafour,نحن هنا,Neutre,Positif
55,دليح مراد,اصلاح تدفق انترنت نحن نعانون معاكم,Negatif,Negatif
55,Said Chikh,متى المسابقة الجديدة,Neutre,Neutre
55,Abdel Mouine,ياموبيليس اصلاح شبكة تاعكم,Negatif,Positif
56,Housin Ansel,الله بارك يعطيكم الصحة,Positif,Positif
56,Yacine Benar,احسن شئ يدوم صدقة يعطيكم الصحة والانسان اللي فكر الفكرة يرحم والديه و بارك الله فيكم كما بارك في شجرة الزيتون,Positif,Positif
56,Messaoud Brodrie,مشكورين بارك الله فيكم متنساوناش في جيجل.,Positif,Positif
56,يوسف بوعنيقة,هذه شيء حسن سيرتو ليت تجيبونا في سكيكدة بلدية ام الطوب,Positif,Positif
56,إغرس شجرة,شكرا موبيليس شجرة شجرة و نشوفوا بلادنا خضراء,Positif,Positif
56,Yakoub Bouafia,افعلو اتفاقية مع الجزائر الخضراء راهم يغرسو في كل الجزائر,Neutre,Positif
56,Mohamed Moussa,بالتوفيق ومزيد من النجاحات معا نصنع المستقبل,Positif,Positif
56,Meli Ness,allah y bark,Positif,Positif
56,الميلية وولادها نيوز,الله بارك يعطيكم الصحة,Positif,Positif
56,Ahmed Habib,مشاء الله,Positif,Positif
56,Krimou Kouidri,نثمن مثل هذه المبادرات شكرا لكم,Positif,Positif
56,Snàp Drâgøn,العمل البيئي و الجمعوي,Neutre,Positif
56,عشيق زوجته,مشكورين,Positif,Positif
56,Radhwane Mh,ربي يوفقكم ودمتم فخرا للعباد والبلاد,Positif,Positif
56,جمعية أصدقاء البيئة و التنمية المستدامة الحجار عنابة,شكرا موبيليس,Positif,Positif
56,Adel Titou صانع البسمة,الله بارك يعطيكم الصحة,Positif,Positif
56,وحيد سويسي,لم اكن محظوظا في جميع المسابقات وتحقيق الحلم لكنها مبادرة طيبة وجميلة من موبيليس شكرا موبيليس على هذه الوقفة,Positif,Positif
56,مصطفى العزازي,كل شكر وتقدير,Positif,Positif
56,Abo Adem,وفقكم الله⁦ ⁩⁦ ⁩,Positif,Neutre
56,Mazari Sarra,بارك الله فيكم,Positif,Neutre
56,Abderrahim Drïhī,الله يجازيكم بالخير,Positif,Neutre
56,Hamza Bellal,مشاء الله,Positif,Positif
57,إغرس شجرة,يعطيكم الصحة شجرة شجرة و بلادنا تولي خضراء,Positif,Positif
57,الجزائر الخضراء,خضراء بإذن الله بارك الله فيكم,Positif,Positif
57,زيراري محمد الطيب,ما شاء الله ربي بارك,Positif,Neutre
57,Abdo Ben Kaihoul,جزاكم الله خيرا,Positif,Positif
57,فرزولي عبد الحفيظ,شكرا لكم موبليس انتم الأفضل بصح أدوني للكوديفوار يرحم والديكم,Positif,Positif
57,Mnayr Mochamd,الله بارك وزيد مشكورين.متنساوش لغرب انه قاحل مع كل إحترامي.,Positif,Positif
57,Zakariya Chadli,ما شاء الله,Positif,Neutre
57,Kamel Blida,مشاء الله,Positif,Positif
57,سلطان سلطان,معا نصنع المستقبل,Positif,Positif
57,Rihab Rahil,بارك الله فيكم,Positif,Positif
57,OusSama Baghdad,أزرعوا فيا الأمل و بعثونا للكوت ديفوار,Neutre,Positif
57,Mohamed Alla Eddine Djemli,بوسعادة وجهة السياحة دعموها بكاش 2 ملاين شجرة,Neutre,Positif
57,Housin Ansel,يعطيكم الصحة,Positif,Positif
57,Sofiane Aissat,يعطيكم الصحة,Positif,Positif
57,Rango Dz,بتوفيق,Positif,Positif
57,Kader Samir,بإذن الجزائر خضراء صادقه جارية,Neutre,Positif
57,جمعية أصدقاء البيئة و التنمية المستدامة الحجار عنابة,سلام هل نستطيع القيام بحملة تشجير معكم,Neutre,Positif
