ID Post,User Name,Comments,Sentiments,Predicted_Sentiment
102,Karim Grar,عندي مشكل خدمة سبقلي,Negatif,Negatif
102,ولد توات ولد توات,ما شاء الله,Positif,Positif
102,Gùneş ÎŞiği,نتاعش لكود,Neutre,Neutre
102,Abderrahim Boukhors,الديمغرافي,Neutre,Neutre
102,Adnan Senju,ياو سغمولنا التطبيق تاعكم,Negatif,Neutre
102,Salim Boufenzer,لماذا نهبتولي الانترنت شهر ماتكملوش,Negatif,Negatif
102,Ly Ly,comment desactiver abonnement anazik slvp,Neutre,Neutre
102,Raouf Meridji,نعرف الكود,Neutre,Neutre
102,بايندر باي,dima,Neutre,Neutre
102,Aymane Boucheteb,اصلاح شبكة فقط ماكانش شبكة انترنت لا تعمل,Negatif,Negatif
102,Om Morjana,mix,Neutre,Neutre
102,Naima Mansouri,مرحبا,Neutre,Neutre
102,Tahar Hamraoui,offre tous bourses,Neutre,Neutre
102,Ahm ED,خدمات راقية,Positif,Positif
103,أم أميمة,المزيد المشاريع ان شاء الله,Positif,Positif
103,Farouk Tribeche,ربي اقدركم مشاء الله بالتوفيق ان شاء الله,Positif,Positif
103,Oùm Racha,الله يوفقكم,Positif,Positif
103,Rahal Aziz,بالتوفيق ان شاء الله,Positif,Positif
103,Mokhtar Sana,بالتوفيق ان شاء الله,Positif,Positif
103,Kamila Nour,شيء حسن الله بارك,Positif,Positif
103,حساب للعمل,الله بارك,Positif,Positif
103,Mai Ssa Lahnina,الله يوفقكم,Positif,Positif
103,مصمم مسابقات,اتمنى اوريدو عندما يكون مسحل قيل يقدر يسجل مرة اخرى انتم زعماء جزائر شكرا,Positif,Positif
103,Zakaria Zaki,مزيد التالق ان شاء الله,Positif,Positif
103,Jojo Joujou,dieu benisse,Positif,Positif
103,Khadji Feddy,bonne continuation beaucoup progr,Positif,Positif
103,ام محمد,الله بارك,Positif,Positif
103,Nasreddine Aoued,beaucoup succ,Positif,Neutre
103,Karime Achachera,اوريدو احسن شبكة بالتوفيق ان شاء الله,Positif,Positif
103,Kader Kader,beaucoup succ inchallah,Positif,Positif
103,Ali Omane,ربي يوفقكم,Positif,Positif
103,ابو صهيب الرومي,شيء حسن نريدها الشراكة للتطور والكل مستفيد,Positif,Positif
103,Mohamed El Hadi Djebabra,ردو الخاص,Negatif,Negatif
103,Sãndy Bęllē,اوريدو بعثتلكم ميساج لماذا مش تردوا عليا,Negatif,Neutre
103,Amin Elkheir,بالتوفيق,Positif,Positif
103,أمي قرة عيني,bonne courage,Positif,Positif
103,أمي قرة عيني,bonne contunuation,Positif,Positif
103,Rouabah Houcine,ooredoo algerie your services are excellent thank you,Positif,Positif
103,Abdou Abarar,بالتوفيق,Positif,Positif
103,Kastri Kastri,مسابقة اربح دار اخل اجل للمشاركة,Neutre,Neutre
103,Ismail Allam,لاسويتش بصح انتهاء بلاما تستعملها,Neutre,Negatif
103,Mohamed Gacem,ooredoo algerie ردو فالخاص,Negatif,Negatif
104,ام محمد,الله بارك,Positif,Positif
104,Med Ayoub Bennouna,ما عروض تعبئة gold ooredoo,Neutre,Neutre
104,ابو عبيدة,انا تعبئة قلتوا مجانا ماشي تمشي عرض وعلاه,Neutre,Negatif
104,Isslam Isslam,تكمل بلخف تكملي يوم,Neutre,Negatif
104,أم غيث,توجد طريقة ارسال هاتف لهاتقدف,Neutre,Neutre
104,Maria Khadraoui,راني ما نعود نفورمي نعيط منقدرش تجيني مرحبا خدمات اوريدو تبدا تهدر يتكوبا لحل بعاد دار معندناش لكي نعيطوو غضب,Negatif,Negatif
104,ام ملاك,فلكسيت البارح لقيتها لا يوجد وعلاه فهموني,Negatif,Negatif
104,Samir Csc,العرض gold,Neutre,Neutre
104,Samia Hbibt Mamaha,قتلنا الا الزيرو,Negatif,Negatif
104,Amar Bouzid,مشاء لله,Positif,Positif
104,Réda Khaldi,فضلك رمز لمعرفة الرقم الاخير فليكسيتلو,Neutre,Neutre
104,ولد توات ولد توات,ما شاء الله,Positif,Positif
104,Потерянный Ангел,plait oblige acheter nouveau numero beneficier offre switch peux faire numero actuel haya pref re garder numero,Neutre,Neutre
104,Ahm ED,دايما تطلعاتنا,Neutre,Neutre
104,ما اجمل الحلال,ان عندي حسن ومعرفتش ندخلو يقلي,Neutre,Positif
104,Mohamed Boussebha,شبكة نتاعكم ماعادش يصلح الى اللقاء,Negatif,Negatif
104,أبو ياسر,رجعولنا شحن الالعاب,Neutre,Negatif
104,Toufik Messaoudi,arrive a comprendre comment peux consommer espace jours aimerais bien avoir explications merci,Neutre,Positif
104,Oualid Djedri,ما عروض اوريدو سويتش,Neutre,Neutre
104,Adel Bellili,فيهم,Neutre,Neutre
104,Ashraf Taha,يمكنني استعادة الحزم القديمة عرض dima,Neutre,Neutre
104,Yassine Férra,راني نعاني connexion تاعكم كارثة والله ولدا قررت شريت مومبيليس والله الا الحمد الله,Negatif,Negatif
104,No Chance,سلام خوتي نسقسيكم حبيت نشري شريحة اوريدو انا منعرفش ما اسم شريحة نشريها اريد تكون انترنت متكونش ثقيلة yooz ندمت حولتها العلم انا نحب نكتيفي خاص شكرا,Neutre,Negatif
105,Mouloudia Actualités,اوريدو الراعي الرسمي للمولودية المولودية الراعي الرسمي للقنطة بالجزائر,Positif,Neutre
105,Walid Bachi,رقم الكرة الجزائرية رقم الاتصالات,Positif,Neutre
105,Haithem Bencheikh,افضل شريحة العالم,Positif,Positif
105,Mohamed Abboud,مهم راكم درتو سطر كبير شيء ناس ومرحبا عميد الانديه الجزائريه,Neutre,Neutre
105,Abd El Raouf,مرحبا عميد الاندية حب,Neutre,Positif
105,Ahmed Salhi,ان شاء الله هاد الخطرة تكون فال خير عالمولودية,Positif,Positif
105,Sad Hamiche,felicitations mouloudia alger,Positif,Positif
105,Rached Bouki,افضل شريحة افضل نادي يحيا العميد الى الابد حب,Positif,Positif
105,Sidou La,افضل شركة لافضل فريق,Positif,Positif
105,Reda Nino Borsalino,good luck grand mouloudia merci ooredoo حب,Positif,Positif
105,Toufik Dries,bienvenue plus grand club algerie حب,Positif,Positif
105,Hicham Sadikki,حب,Positif,Positif
105,Latif A M Biānconeri,good luck,Positif,Positif
105,Simo Salim,الافضل للافضل,Positif,Positif
105,Talah Massoud,بكري نحبو اوريدو,Positif,Positif
105,Râ Hïm,صحا اوريدو صحا,Positif,Neutre
105,Mounir Mca,مرحبا بيكم,Neutre,Neutre
105,Kader Cristal,تحيا مولودية واولادها اين ماكانو ان شاء الله شراكة ناجحة للطرفين وبتوفيق لشركة اوريدو حب حب حب,Positif,Positif
105,Bl Kachna,تحيا اوريدو,Positif,Positif
105,RA Fik,مرحبا بيكم عائلة المولودية,Neutre,Neutre
105,نور يقين,اشكركم جزيل الشكر باتوفيق ونجاح عملكم,Positif,Positif
105,Boualem Mouloudeen,مرحبا بيت العميد,Neutre,Neutre
105,Rahal Aziz,الله بارك مشاء الله مزال الخير القدام,Positif,Positif
105,Zakou Chevalley,افضل شريحة افضل فريق ربي يوفق,Positif,Positif
105,Aïcha Guechoud,tr satisfaite hamdouleh fid depuis toujours,Positif,Positif
105,Pat Chino,حب,Positif,Positif
105,قطوف دانية,ما شاء الله تبارك الرحمن,Positif,Positif
106,Meziane Hamani,ooredoo amis حب hmabz,Positif,Positif
106,توفيق عزوز,اول شريحة كسبتها نجمة سابقا فا ومازالها لليوم,Positif,Positif
106,Kader Kader,joyeux anniversaire ooredoo,Positif,Positif
106,ام اولادي,حب حب حب,Positif,Positif
106,نصر الدين هميسي,الله بارك اوريدو ديمة القمة والقادم احلى اوريدو طور عالمك ربي يحفظكم,Positif,Positif
106,Bilal Bchm,bonne continuation,Positif,Positif
106,Mokhtar Sana,مزيد النجاحات والابتكارات وفقكم الله,Positif,Positif
106,Pat Chino,حب حب,Positif,Positif
106,Oùm Racha,bon continuation,Positif,Positif
106,ريم حنة حنة,سنة انتم بالف خير المزيد التالق النجاح حب حب حب حب حب حب حب,Positif,Positif
106,دعاء دعاء,عام وانتم بخير,Positif,Neutre
106,ماريا ماريا,بالتوفيق,Positif,Positif
106,Amar Grairi,سنة وانتم الافق,Positif,Positif
106,سعودب بن صدوق,سنة معكم سنة وانتم يوم جديد وافاق مشرق الخدمات واستمرارية حل خدمات سنة وانتم بالف خير,Positif,Positif
106,Jojo Joujou,ooredoo toujour fort fid a clients,Positif,Positif
106,ンの人 コーラ,سنة وانتم بالف خير,Positif,Positif
106,Houria Messadi,عام وانتم بالف خير,Positif,Positif
106,Kadar Dali,عام وانتم بالف الف خير,Positif,Positif
106,Rahal Aziz,الله بارك ربي يوفقكم يزدكم نجاحكم اول شريحة كسبتها نجمة كانت ديدنها,Positif,Positif
106,سعيد مسعود,بالتوفيق لدى استفسار لو سمحتم,Positif,Positif
106,Toufik Messai,دائما نجاحات ان شاء الله,Positif,Positif
106,Yacine Yacine,ooredoo algerie افعلو store خاص بالالعاب,Neutre,Neutre
106,Med Sàà,مرحبا,Neutre,Neutre
106,نور يقين,بالتوفيق ونجاح وكل عام وانتم بالالف خير,Positif,Positif
106,Lazhari Benbarek,inchallah,Positif,Positif
107,Wari Bjawi,assegas amerbouh ak felanaghe anchallah,Positif,Positif
107,Nadia Ange,assegas amaggez,Positif,Positif
107,Hamza Agueni,aseggas ameggaz,Positif,Positif
107,Mimima Mima,amine wa edjma in,Positif,Positif
107,Tarik Benhammou,asougas amguaz,Positif,Positif
107,Oùm Racha,bonne annee,Positif,Positif
107,Blanc Espoir,assegas amagas,Positif,Positif
107,Mélissa Sad Chaouche,we love you ooredoo حب حب حب aseggas ameggaz,Positif,Positif
107,Nasreddine Aoued,bonne annee,Positif,Positif
107,Yelisse Idurar,assegass amegas,Positif,Positif
107,Wari Sat Pro Tmouchent,ردو رسالتي,Negatif,Negatif
107,Boudjema Merouane,استغفر الله واتوب اليه,Positif,Positif
107,Hosni Bouhafs,assegas amaggaz,Positif,Positif
107,Misse Belle,حبيت نسقسيكم دوكا انا تعبئة الف تتاكتيفا وحدها اني حابا نحيها افعل,Neutre,Neutre
107,Nina Sisi,assugas amegas,Positif,Positif
107,Amar Ait Ouarab,asseggas ameggaz حب,Positif,Positif
107,Salima Bassaid,assegass amegas,Positif,Positif
107,Fouad Adjaoud,assegas amegas,Positif,Positif
107,Saad Drouai,اسقساس امقاز,Positif,Positif
107,Vaisselle et décoration,bienvenue,Neutre,Neutre
107,Souhila Kabyle Bejaoui,اسقاس امقاز اذا تمربوح,Positif,Positif
107,ام محمد,وانتم بالف صحة وهنا رب العالمين,Positif,Positif
107,Azmo Azmo,assegas amegas,Positif,Positif
107,Ikram Bn,ما الرمز يجبدو بيه الرقم,Neutre,Neutre
107,Moussa Kachou,bonne annee a tous,Positif,Positif
107,Karima Laoudj,assegass amegas,Positif,Positif
108,MadlipzAnnabi,the best ooredoo حب حب,Positif,Positif
108,Ritta Khouri,رد علي فالخاص الان اكتيفيت جيت نعيط مالقيت لا يوجد,Negatif,Negatif
108,القائد رائد,اوريدو عندي شريحة اوريدو dima بلوس نقدر ندخل بيها لتطبيق yooz,Neutre,Neutre
108,ဗီူ ဗီူ,تحيا اوريديو عندي شريحة اوريدو سويتش ولجيقات نتاعها خفاف لكن نحبها حب تحيا اوريدو انتهاء دنيا,Positif,Positif
108,Ishak Nouasria,وينو سؤال,Neutre,Neutre
108,محمد بن علي,ونتم ماكمش رايحين افعلو مسابقة للكان,Neutre,Neutre
108,منير لوعيل,درونا مسابقة خلي زوالي يتفرج كاس افريقيا,Neutre,Neutre
108,Habib Mensoul,meilleur gagne,Positif,Positif
108,Saad Drouai,بالتوفيق للمنتخب الوطني,Positif,Positif
108,Ahm ED,كاينة,Neutre,Neutre
108,Kàmęl Mïlanø,ردو عليا الخاص,Negatif,Negatif
108,نور يقين,شكرا اتمنى النجاح الباهر ان شاء الله,Positif,Positif
108,نور يقين,بالتوفيق ونجاح ان شاء الله,Positif,Positif
108,Ammari Mohamed,khosni orod chabin,Neutre,Neutre
108,ام محمد,راكم قيمنها ما شاء الله,Positif,Positif
108,Tenaouel Khireddine,best ooredoo حب حب,Positif,Positif
108,Hamada Rahmani,بالتوفيق للجميع,Positif,Positif
108,نور يقين,الله بارك ماشاء الاه تبارك الرحمن,Positif,Positif
108,ۥۥ ۥۥ,اكيد ooredoo,Neutre,Neutre
108,Mäi Ssä,بالتوفيق,Positif,Positif
108,Selmi Rachid,الله بارك,Positif,Positif
108,Ŷàssèr Ŷàssèr,لماذا سيء خفيف لا لنترنات,Negatif,Negatif
108,محمد يحياوي,اكيد,Neutre,Neutre
109,Farouk Tribeche,افضل الصلاة والسلام رسول الله صلى الله وسلم تسليما كثيرا اجمعين ان شاء الله رب دايما بخير وصحة وسلامة,Neutre,Positif
109,Ali Sefsaf,انترنت نخدم فقط وحدة خاص ليل شبكة ضعيفة متطلعش ابدا,Negatif,Negatif
109,Àñ Îs,حب حب,Positif,Positif
109,Sirine Bnk,راني حابا نحي شريحة yooz افعل,Neutre,Neutre
109,Saad Drouai,تحيا الجزائر,Neutre,Positif
109,Eden Naoufel,سلام عليكم رمز تطبيق اوريدوو مهوش يلحقني,Negatif,Negatif
109,محمد يحياوي,تعليق,Neutre,Neutre
109,Moussa Kachou,الحل,Neutre,Neutre
109,ۥۥ ۥۥ,صعب قليلا مدول دراهم,Negatif,Neutre
110,بلقاسم بن سعدي,مالا تفكروني بمفاجئة,Neutre,Neutre
110,أبو أحمد,نجمة,Neutre,Neutre
110,Mohamed Diab,كثرونا لكي نتفرجو كوب دافريك افعلو جاست ايا ايا,Neutre,Neutre
110,Yanis Meziani,مضاعفة حجم انترنت فترة كاس افريقيا ستكون فكره رائعه ooredoo algerie حب حب,Positif,Positif
110,Zö Làa,rj olna reseau,Negatif,Negatif
110,Ám Àr,اتمنى ان تكون المفاجاة رحلة الى كوت ديفوار طريق عمل مسابقة,Neutre,Neutre
110,Ayoup Ayoub,شريحة حسن اوريدو ليعرف ينصحنا,Neutre,Positif
110,Fãhîmã Souhil Ouldhabib,bonne chance a equipe nationale,Neutre,Positif
110,الامل بالله,بالتوفيق والنجاح ان شاء الله,Positif,Positif
110,Mehdi Mehdi Lawar Lawar,ان شاء الله حب حب حب حب حب حب,Neutre,Positif
110,Etp Ben,عندي ساعات ملي شريت شريحة اوريدو بصح تقطع درت خاص,Negatif,Negatif
110,Sad Hamiche,حب,Positif,Positif
110,Àñ Îs,حب حب,Positif,Positif
110,Âmine Sayad,عندي لاغولد جديدة تحولتلي لاغولد بليس كيفاه نعاود نرجعها,Neutre,Neutre
110,نور يقين,حب,Positif,Positif
110,Ťĥe Přëttÿ Qüëën,بالتوفيق,Positif,Positif
110,Pat Chino,حب,Positif,Positif
110,سأبق وحيدن وأبكي,الجزائر,Neutre,Neutre
110,Ryme Farah,بالتوفيق,Positif,Positif
110,فاطمة الزهراء بلقاسمي,ان شاء الله,Positif,Positif
